Age,Marital_Status,Dependents,Employment_Status,Residential_Status,Credit_Score,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Bank_Account_History,Debt_to_Income_Ratio,Expense_to_Income_Ratio,Average_Length
30,1.0,0,0,0,442,23498,28966,0,3,0.46769141344011367,0.1807730810217328,3.0
66,1.0,2,0,0,440,31323,23973,0,0,0.546754550015965,1.2854992473657803,0.0
25,1.0,0,1,0,731,42323,27448,0,2,0.29062417279898356,0.28588067129016886,2.0
46,1.0,3,0,1,764,10001,9125,0,5,0.08779863563325668,0.4976378558851546,0.0
55,0.0,3,1,0,387,3319,2260,0,1,0.08763766092756321,2.1275011633317824,0.5
41,1.0,0,0,0,782,45618,26921,0,8,0.4063424500392441,0.5182032240536135,8.0
49,0.0,0,0,0,587,32000,19256,0,8,0.4937309299761545,0.8295171918668752,0.0
34,0.0,3,2,0,704,38233,20936,0,5,0.14690486548689954,0.37781551286189424,0.0
31,0.0,0,2,0,813,45297,28063,0,0,0.24483937950409185,0.33973721405014917,0.0
65,0.0,3,0,1,489,34812,1766,0,5,0.034335932183617524,0.44166196799720026,5.0
31,1.0,0,0,0,824,24717,9074,0,4,0.0666612793029731,0.19755952424680984,0.0
30,0.0,0,0,1,337,22948,6893,0,4,0.15559468183562447,0.6622875330127989,4.0
28,0.0,0,0,0,826,21928,29400,0,0,0.1971817761114949,0.20981750625414988,0.0
64,1.0,3,0,0,472,31377,7099,0,0,0.30742248397713495,1.512731681967781,0.0
45,0.0,2,0,0,806,32071,18869,0,5,0.18468058451028177,0.187685351029157,2.5
33,0.0,2,1,2,516,28636,29865,0,3,0.8945366321212485,0.18331036961600672,1.5
33,1.0,0,1,0,784,49604,6340,0,8,0.04887035481110914,0.411065974978995,8.0
28,0.0,2,0,0,700,37386,23752,0,3,0.1970090326219487,0.36697826032862485,1.5
49,0.0,0,0,0,734,29850,16081,0,7,0.1299569261602864,0.1946323368972289,0.0
33,0.0,0,1,0,518,23949,22326,0,2,0.387819622012229,0.5056976097832129,2.0
34,1.0,2,0,0,840,22588,5763,0,7,0.05346606301258025,0.44509592904590495,7.0
34,0.0,3,0,0,716,33207,23175,0,9,0.3178271185046011,0.7626205137347943,9.0
48,1.0,1,0,0,445,20719,12306,0,9,0.30664573521716376,0.22904986170292294,9.0
49,0.0,1,0,0,710,15800,29906,0,8,0.4197274424218607,0.20024982105514308,4.0
33,1.0,1,1,0,797,34427,26092,0,2,0.19544130094454806,0.08754859441360868,1.0
43,0.0,2,0,0,715,1202,21744,0,7,0.31859807469706514,0.6315696933288399,0.0
45,1.0,1,1,0,579,25968,4485,0,4,0.09836389156943591,1.1872094043337136,0.0
44,0.0,0,1,0,704,39182,29967,0,3,0.3528476727619541,0.5759163536601161,1.5
37,0.0,3,0,1,768,15214,10229,0,6,0.14787134080231298,0.7723021322732201,3.0
31,1.0,2,0,1,351,15878,12930,0,5,0.2845197491473209,0.7224557157002971,2.5
22,0.0,3,0,0,342,1457,22805,0,6,0.8145515590956174,0.3887559381362289,3.0
30,1.0,0,2,0,705,18847,298,0,8,0.0038662134461195153,0.6222787306364981,8.0
27,0.0,3,0,0,580,15435,22237,0,7,0.4274948574504489,0.25999192571659263,3.5
55,1.0,3,1,0,343,20955,21273,0,8,0.8229718751208944,0.5895779333823359,4.0
34,0.0,0,1,0,715,29647,1248,0,6,0.017175414934904078,0.409732735129779,3.0
50,0.0,0,1,1,467,45044,21970,0,7,0.4529523338281379,1.178377041068778,0.0
40,0.0,2,1,2,734,48391,23420,0,3,0.1920600946359305,0.33980367554801094,0.0
44,1.0,1,1,2,760,13784,21277,1,9,0.3596821908545347,0.553190770010988,4.5
31,0.0,0,1,0,756,6510,8849,0,0,0.08105409712935314,0.16476450436917214,0.0
32,0.0,3,2,0,802,20651,17402,0,9,0.12824348723239617,0.28997383838756036,9.0
38,0.0,0,2,1,778,32066,5250,0,2,0.05622791046374639,0.23223733533254792,2.0
25,0.0,2,2,0,542,39160,10608,0,5,0.2584606388421899,1.2341203128426284,5.0
46,1.0,1,0,0,726,16146,17224,0,1,0.12014927976003627,0.17444804855080046,0.0
27,0.0,3,0,1,747,1329,14986,0,3,0.14306853656906643,0.5125492854210622,3.0
28,1.0,3,0,1,779,21169,14934,0,1,0.14727810650887574,0.34816568047337276,1.0
37,0.0,1,0,0,544,24333,2484,0,4,0.053117782909930716,0.6194508596356172,0.0
37,0.0,2,1,1,780,40034,11346,0,1,0.16257343458948273,0.8299756412093423,0.5
30,0.0,2,0,2,787,17278,4753,0,1,0.03538959830237147,0.23382599307546256,1.0
28,0.0,3,0,0,739,34781,23095,0,2,0.1918030063948177,0.3840877003571132,0.0
38,0.0,0,0,2,420,47632,2433,1,0,0.09583645172726199,0.3497853231969118,0.0
46,0.0,2,0,0,801,14283,26233,0,3,0.20974821898312132,0.477336510246344,0.0
60,0.0,3,0,1,369,35089,18753,1,5,0.30298085467323693,0.8865982712658534,2.5
43,1.0,3,0,2,759,18966,12695,1,2,0.09316473903598896,0.3373745083074033,1.0
43,0.0,2,1,0,787,48720,19206,0,2,0.12991422928109528,0.06932005736085933,1.0
47,0.0,3,2,0,818,19645,16318,1,1,0.2672409557655459,0.5824994677453694,1.0
34,1.0,0,1,1,524,33359,20897,0,1,0.42562682037599037,0.33729148420473754,1.0
28,0.0,2,2,0,824,25096,23901,0,3,0.17982304347171854,0.34461381043381434,1.5
43,1.0,2,0,1,713,18039,16115,0,9,0.1502718227510514,0.47646844897845,4.5
45,0.0,1,0,0,831,17723,3742,0,9,0.035766855919405094,0.20141079314102198,4.5
42,1.0,2,0,1,740,8213,17271,1,0,0.22899761336515514,0.7338106603023071,0.0
34,0.0,3,0,1,844,36067,21260,0,6,0.17242917508130773,0.09654736124966544,6.0
58,0.0,1,0,1,460,42444,26109,0,3,0.41621897368043487,0.42009278005388256,1.5
29,1.0,3,1,2,735,21210,12049,0,2,0.08336216081584082,0.05056109811952566,0.0
38,0.0,0,2,0,733,25267,19749,0,0,0.1325961286683989,0.06534130964610148,0.0
34,1.0,2,0,0,709,41998,10971,0,5,0.10290779476596942,0.4587937341712785,2.5
28,1.0,3,2,0,746,44359,17902,1,0,0.15245346005143665,0.2056103418323029,0.0
44,1.0,3,0,2,720,31564,27989,0,3,0.3780713484891464,0.3117072577703935,1.5
47,1.0,1,1,0,717,13241,13587,0,9,0.17588349514563106,0.2500970873786408,9.0
21,0.0,2,1,0,502,25071,25929,0,6,0.6845398384286393,0.9418659908126089,0.0
48,0.0,0,0,1,803,33692,17720,0,7,0.29679753450355084,0.20280048237974005,0.0
66,1.0,2,0,0,563,1477,18236,0,8,0.34940220723482524,0.1666922133660331,4.0
36,1.0,2,0,1,845,43039,10270,0,1,0.144525752884886,0.17765268786940613,0.0
35,1.0,1,1,1,751,4051,9332,0,7,0.15469539991711562,0.6540571902196436,7.0
39,0.0,3,1,0,576,43570,22011,0,2,0.7671476369719783,1.0158929318276873,1.0
63,1.0,0,0,0,452,41312,25441,0,9,0.4730744914277214,0.33002342965524933,0.0
33,1.0,0,0,0,731,5096,3813,0,3,0.026934813935746375,0.19962702381961517,0.0
45,1.0,1,2,2,709,36592,26806,0,3,0.4450606010293873,0.2506392163373734,3.0
29,1.0,0,1,0,822,9179,20481,0,3,0.3430021269112894,0.5600978044246454,3.0
44,1.0,3,0,0,827,25500,5263,0,1,0.04332043789612314,0.21246193102312946,1.0
33,0.0,2,0,0,828,43785,18286,0,9,0.20659112220803724,0.11333928349507982,4.5
35,1.0,1,2,1,388,1455,17047,0,3,0.6044821105634552,1.6067515336335592,0.0
49,1.0,0,0,0,834,9650,23502,0,2,0.31646984366373565,0.6969284839018084,2.0
46,0.0,3,2,1,785,28794,4952,0,7,0.036851544535151104,0.426501559046563,3.5
36,0.0,3,0,0,784,2372,18207,1,5,0.13230292989187303,0.1651552145099407,5.0
32,1.0,3,0,1,772,19817,22273,0,0,0.4278168337751143,0.7527947447274403,0.0
28,1.0,0,1,0,811,31750,28152,0,4,0.4203924379535884,0.4347280709613834,0.0
37,0.0,0,0,0,711,32896,4670,1,2,0.058206202014158936,0.5840562369129524,1.0
21,0.0,2,2,1,556,3278,23381,0,3,0.48330818364098643,0.9487979825123509,1.5
25,0.0,2,0,1,773,15724,18468,0,8,0.29596628151092164,0.3888523854548951,4.0
31,0.0,3,0,0,559,36875,21970,0,8,0.49645229809734714,0.47155059429656077,8.0
46,0.0,1,2,1,723,17299,24551,0,8,0.17132349862528087,0.18020683591296702,4.0
33,0.0,0,0,0,501,18746,24269,0,5,1.0279119017365523,0.4411689961880559,2.5
51,1.0,0,0,0,435,35400,2510,0,1,0.05056100557984006,0.43438148379429126,0.5
22,0.0,1,0,1,428,19695,14421,0,2,0.5956629491945477,0.44708798017348206,2.0
48,0.0,1,1,0,436,20949,8091,0,8,0.2251189449375365,1.6473665173478758,0.0
43,0.0,0,0,0,754,9655,10868,0,1,0.09194974406700791,0.06995219763949406,1.0
67,1.0,1,0,1,541,30923,26522,0,3,0.4618867661656885,0.3241322860974208,0.0
59,1.0,1,0,0,308,24426,17396,0,8,0.5740117468488088,0.9645614729756484,4.0
41,1.0,3,1,1,748,22659,1185,0,2,0.010443933264588456,0.48406969672933026,1.0
49,1.0,2,0,0,832,49290,11066,0,3,0.10886160626451029,0.3154291110848778,1.5
41,1.0,2,2,1,829,41197,13916,0,3,0.17198932173225231,0.611330828554479,3.0
32,0.0,1,0,0,762,26244,26297,0,2,0.2204884838220128,0.3519498268590641,1.0
46,0.0,2,2,0,710,14257,26468,0,4,0.3500595159370454,0.19299034519243485,2.0
44,0.0,0,0,0,736,43523,14939,1,4,0.19959117144078667,0.14573535699016674,2.0
38,1.0,3,2,0,740,43161,25962,0,7,0.24626037467393883,0.33817405738676787,7.0
58,1.0,2,2,0,427,22625,29567,0,2,0.42438030170372176,0.7547473123681302,1.0
41,1.0,2,2,2,799,24650,4815,0,2,0.035630771963059436,0.4360052095666588,2.0
63,1.0,0,0,0,397,46430,16832,0,4,0.24600993861444023,0.2052031569716457,2.0
28,1.0,1,0,0,826,12683,5163,1,1,0.05931687365724199,0.3849220482301444,0.0
35,0.0,2,2,0,711,4626,16929,0,5,0.23891782039883144,0.12058088826791989,0.0
31,0.0,1,1,1,810,18004,3826,0,7,0.03300039676378754,0.31454743052321066,0.0
38,1.0,3,2,2,791,35217,15509,0,3,0.2061106238205353,0.24352125029901922,0.0
44,1.0,1,1,0,713,33513,11755,0,3,0.13812024862819744,0.6797560717684796,1.5
38,1.0,0,1,1,805,25945,27207,0,4,0.28010913209101207,0.42598579223720784,4.0
41,1.0,3,1,2,792,322,7445,1,9,0.05727055239736301,0.40680938790895177,9.0
39,0.0,2,2,0,733,40114,19306,0,9,0.2627310089545739,0.4146321548134237,9.0
44,0.0,0,2,1,773,966,23756,0,6,0.18680800201308506,0.27799446401610467,6.0
38,1.0,0,1,0,779,3944,16990,0,0,0.11616696865064442,0.29873850466650714,0.0
46,0.0,2,1,1,746,19709,18307,0,2,0.1495755476211875,0.3020760991233159,0.0
32,1.0,1,0,0,746,26161,11224,0,9,0.08051938735248754,0.2834821908963736,4.5
26,0.0,2,0,1,806,35078,27860,1,7,0.25701818316005054,0.06343348985673035,0.0
33,1.0,3,0,1,808,22809,29844,1,6,0.3192622863133572,0.19730845760499796,0.0
38,0.0,3,1,0,800,20094,20809,0,9,0.17798248315029594,0.2837934927640357,4.5
47,1.0,2,2,0,835,19568,375,0,2,0.0027544769431916676,0.23684094548339235,1.0
37,1.0,3,0,0,828,45839,24720,0,5,0.25898376113148247,0.2181246726034573,5.0
30,0.0,1,2,2,744,19369,20617,1,5,0.27695014977902555,0.31788079470198677,0.0
27,1.0,3,0,0,702,38762,23622,0,2,0.2171798431509557,0.3708109996598233,0.0
28,0.0,0,0,2,725,45464,15179,1,1,0.10940450620576321,0.344149572587969,0.5
48,0.0,0,0,1,796,1098,24619,1,8,0.16834425130947334,0.31172987240327676,0.0
56,1.0,2,1,1,537,31510,5964,1,1,0.1501888693024427,1.2175270712666835,0.0
23,1.0,0,0,0,472,35473,14461,0,0,0.57682489030714,2.1214200239329877,0.0
47,1.0,1,0,1,739,38370,17302,1,4,0.1647150663544106,0.4174330267892843,2.0
38,1.0,2,0,1,579,41774,3241,0,2,0.07398529881751359,0.38241336803177645,1.0
29,0.0,1,1,0,843,48215,28314,0,2,0.2594163727151954,0.08542764212744514,2.0
35,1.0,2,1,0,771,5936,21650,1,9,0.195013421247005,0.3778846673512403,4.5
43,0.0,2,2,0,532,48173,20286,1,9,0.6942505133470226,0.8870636550308009,4.5
56,0.0,2,0,1,460,9151,712,0,3,0.025726261020378668,1.0904755022402082,0.0
47,0.0,3,0,0,736,38633,22376,0,6,0.20425376540392515,0.41712460063897766,0.0
37,0.0,2,1,0,830,21081,6009,0,0,0.056616573232204266,0.07462194375088331,0.0
29,0.0,0,2,0,766,265,12497,1,8,0.09420535667171728,0.18064632850132295,0.0
40,0.0,0,2,0,709,39475,21909,1,5,0.26633520137124517,0.6529461105505646,2.5
39,0.0,1,0,1,800,12223,3893,0,8,0.040405612986258145,0.07896375638311122,4.0
32,0.0,3,1,0,799,26461,27459,1,9,0.26205336692624825,0.12230874942739349,9.0
39,0.0,1,2,0,574,10634,939,0,3,0.021532252516682338,0.7404893485289734,1.5
28,1.0,0,1,1,729,17267,19200,0,8,0.21921061344720108,0.35238106111637574,0.0
62,0.0,1,0,1,505,23189,24398,0,8,0.5118962695648525,0.2887835172674248,8.0
49,1.0,1,1,2,786,23542,19233,0,3,0.13265327236234972,0.14119886610523702,3.0
42,1.0,2,0,0,726,20654,5186,1,6,0.061638299895407436,0.5252923837596273,0.0
39,0.0,0,2,0,705,26812,8124,0,4,0.08436662720418718,0.0873574677550003,0.0
26,1.0,0,0,1,736,14578,27878,0,2,0.3932127845637395,0.6675505656012863,2.0
29,1.0,1,0,0,760,44505,10823,0,7,0.0774238316319596,0.07399723869546244,3.5
27,1.0,2,0,0,827,20640,23074,0,3,0.20012315804993971,0.18359222543127,1.5
43,0.0,2,1,0,759,48848,15042,0,4,0.2667730779462623,0.6540037243947858,2.0
47,1.0,0,0,0,722,35340,9012,1,4,0.1017477306598022,0.599512261211218,2.0
29,0.0,1,0,1,748,10599,7678,0,0,0.11128665226907078,0.3181192294870494,0.0
30,0.0,3,2,2,831,48531,10142,0,5,0.07783038777060679,0.050464664758382,5.0
43,1.0,2,0,0,793,30450,10078,0,7,0.10990664805444077,0.3800383877159309,0.0
32,1.0,2,1,1,707,21349,8684,0,4,0.06728340538949065,0.20343080284505602,4.0
45,0.0,1,1,1,778,19787,24465,1,8,0.20167506120733003,0.21119620143600226,8.0
25,1.0,2,2,1,551,40496,18177,0,2,0.3541134986655238,0.16902066977070387,1.0
28,0.0,3,1,0,806,6318,27005,0,5,0.2455781384986132,0.348547265038876,0.0
44,1.0,1,2,0,847,32368,23905,0,6,0.2375841060655754,0.4898178240257611,6.0
45,1.0,1,0,1,768,24774,12523,0,0,0.09494241893541368,0.04639843519002888,0.0
48,1.0,0,2,1,840,27574,7694,0,9,0.10339035435451577,0.3771718827687222,9.0
28,1.0,1,0,0,731,49664,27354,0,1,0.2812808489634748,0.15412142152023692,1.0
30,0.0,1,2,2,726,25232,21070,0,4,0.2512281203796442,0.40620975819144367,4.0
36,0.0,3,1,1,379,4954,12311,0,8,0.29046338240845604,0.8975084937712344,4.0
30,1.0,1,2,0,757,41185,29095,0,5,0.342080820194467,0.5413565659059645,0.0
47,1.0,0,1,0,809,42848,732,0,5,0.00687130385806815,0.25097155730780063,0.0
48,0.0,3,0,0,793,22038,2094,1,0,0.015108116103058419,0.3064912951566006,0.0
29,0.0,2,0,0,787,29694,2011,0,8,0.03999443140686528,0.3813690783978362,0.0
28,0.0,0,0,0,713,31071,27786,1,5,0.19597415787394912,0.22521582124922418,5.0
43,0.0,0,2,0,503,2881,15855,0,7,0.34588450882436356,0.2565500992604551,0.0
63,0.0,1,1,1,482,2666,27649,0,0,0.7108443027560675,0.3387494858083093,0.0
69,0.0,3,2,0,497,23133,12640,0,5,0.37642574227940084,1.5934959349593496,2.5
43,1.0,2,0,0,701,32485,4322,0,2,0.055024380307331915,0.6968057341464347,0.0
63,0.0,0,0,0,359,47762,29740,0,1,0.7586928237965255,1.3907497640245925,0.5
42,1.0,2,2,1,764,24213,11558,0,4,0.08337421011628242,0.3272066249242577,0.0
23,1.0,0,0,0,423,45471,5062,0,0,0.07609398253235723,0.17154968958104716,0.0
63,0.0,2,0,0,383,27562,20525,0,5,0.3466065487951095,0.7773443436850904,2.5
25,0.0,2,2,0,812,44669,8838,0,9,0.07221768262788038,0.4057525739499918,0.0
30,1.0,0,0,1,754,12074,19511,0,0,0.17228103946102022,0.07512516445770898,0.0
29,0.0,1,2,0,803,39613,5252,0,8,0.041468286867059875,0.1916763389156027,4.0
19,0.0,3,0,2,316,11612,21140,1,4,0.9618709618709619,0.49795249795249796,4.0
35,0.0,0,1,0,725,39794,22393,0,9,0.43237241991851866,0.821841632716109,9.0
54,0.0,3,0,1,575,27991,6532,0,9,0.1551912568306011,0.3797576621525303,4.5
40,0.0,0,0,0,735,30944,24115,1,4,0.22845693281291446,0.3770889385728902,0.0
47,0.0,0,2,0,701,44451,14497,0,4,0.1345154585606651,0.26121812715733217,2.0
36,0.0,0,0,0,827,18079,11716,0,7,0.08834329922560116,0.09129913511638604,0.0
61,0.0,1,1,2,382,24127,7274,0,6,0.3354547131525549,1.9701162147205313,0.0
41,0.0,0,0,2,766,506,342,0,4,0.003499759519448225,0.48456319521904195,4.0
29,0.0,0,0,0,741,38596,18250,0,9,0.170314031076478,0.2116560123186039,4.5
48,0.0,3,1,2,824,42655,14767,1,9,0.20512001333481497,0.518557617513057,0.0
48,1.0,2,0,2,770,25686,17282,0,7,0.12647833723653396,0.18574355971896955,7.0
48,1.0,2,1,0,838,17999,4295,0,3,0.029442814445145193,0.28651731607666786,0.0
25,1.0,2,1,0,824,34657,9402,0,0,0.0760101540899316,0.3764127605219332,0.0
57,0.0,3,1,0,316,46040,64,0,4,0.0022886568445143756,0.8367901587755686,4.0
49,0.0,3,0,0,388,39377,8463,0,1,0.33293992682638973,1.4951020889885518,0.0
39,1.0,1,1,1,744,5066,28038,0,6,0.22797531446413036,0.41350711863855527,3.0
41,1.0,3,0,0,538,22116,403,0,5,0.00658798142941215,0.44863663113842933,0.0
28,1.0,3,0,0,401,550,16646,0,7,0.35098150842347187,0.6216711999493959,0.0
35,0.0,3,2,0,700,23848,19717,0,3,0.13281644695627573,0.14776393875502683,1.5
30,0.0,0,1,1,826,1303,20501,0,0,0.13917760232449203,0.10500947040413847,0.0
40,1.0,2,1,0,847,18351,1351,1,7,0.0132739884847413,0.200200436243589,3.5
42,1.0,1,0,0,832,34695,1818,0,5,0.014248207218151182,0.07279282103530703,5.0
42,0.0,3,0,1,743,21606,24780,1,9,0.20759680310976325,0.253237940452055,0.0
64,1.0,0,0,1,484,45534,14991,0,9,0.34572542146168217,1.3369617859366711,0.0
50,1.0,1,1,1,538,25781,23282,1,9,0.6798656738209957,1.4244415243101183,4.5
34,0.0,1,0,0,706,47547,26987,0,2,0.4658070974868821,0.7108533554266777,1.0
27,1.0,3,2,0,775,41511,14333,0,8,0.10902687448179335,0.3357294447867461,4.0
26,0.0,1,2,2,728,35348,16352,0,9,0.20655070926017155,0.42184243434764485,4.5
28,0.0,0,0,0,410,49179,20882,0,7,0.3182649515332561,0.8594159604950314,0.0
48,0.0,1,1,0,745,26231,14325,0,1,0.19443237960801346,0.7712145067593246,0.0
45,0.0,1,0,0,719,21097,16426,0,5,0.1095884927412468,0.3312873612297182,5.0
47,1.0,1,0,1,821,38020,14061,0,8,0.10763907495158118,0.11234699267402072,0.0
42,1.0,2,0,0,772,3624,3425,1,8,0.022837291797244856,0.23988157947377545,4.0
48,1.0,1,0,0,753,19768,7252,0,2,0.09799337882575501,0.39921626917100195,0.0
18,0.0,3,0,0,453,31105,7999,0,4,0.14757485748021326,0.951312657970961,4.0
44,0.0,2,2,1,810,1917,8860,0,9,0.14370752437026585,0.09731886526203104,9.0
24,1.0,3,0,0,346,20280,21980,1,0,0.7844396859386152,0.7948608137044968,0.0
39,0.0,1,2,0,806,35520,16621,0,8,0.12860768504619385,0.12943561491202277,8.0
41,1.0,1,0,0,778,27123,23085,0,1,0.16683409095836554,0.39138258739186677,0.0
27,0.0,3,2,0,831,5389,2245,0,8,0.031273507369124896,0.32546736132393506,0.0
33,0.0,2,1,0,436,3273,6251,1,0,0.119783083585636,0.787567546851646,0.0
68,0.0,2,0,1,463,13011,17924,0,0,0.5119680091402457,0.4987146529562982,0.0
45,0.0,1,0,0,764,18131,642,0,3,0.007591164924561321,0.2595185167667786,1.5
20,0.0,3,2,1,382,18376,25149,0,4,1.106569278831346,2.1405376864522374,0.0
36,1.0,0,2,0,747,4988,12602,0,7,0.08665039364664627,0.19489118850345516,3.5
44,1.0,2,0,0,716,31112,27313,1,1,0.332626989636233,0.08768404515728326,0.0
46,0.0,0,0,0,844,491,2532,0,7,0.024380614907609795,0.08273232357274224,3.5
37,1.0,3,1,1,446,22123,10518,0,5,0.2118429003021148,1.108882175226586,5.0
25,1.0,2,2,2,816,28584,16079,0,8,0.127600984048885,0.2481707800968177,8.0
31,0.0,2,0,1,747,34333,3412,0,6,0.05658937871098285,0.42850034829336253,0.0
48,0.0,1,2,1,765,41129,26445,0,1,0.19965271224189346,0.35541127175267073,1.0
47,0.0,1,0,0,755,4504,2879,0,7,0.029610811700333237,0.20623688649360267,3.5
29,1.0,1,0,0,736,16864,12445,1,9,0.1870050639378503,0.0991750439525763,4.5
31,1.0,2,0,1,790,24803,29458,0,3,0.23540223271721844,0.4744803778198643,0.0
47,0.0,3,0,0,755,31056,1634,0,3,0.012029477372950608,0.1624642023661408,1.5
18,0.0,3,2,1,359,2935,22941,0,8,0.6405774439449362,0.7478848462848686,0.0
48,0.0,3,0,0,823,22053,271,0,4,0.005275349905588756,0.898405715286835,4.0
33,1.0,1,2,0,731,7638,13489,0,9,0.22339068943245616,0.14964476756703046,4.5
36,1.0,1,0,1,773,26128,5385,0,7,0.06557317162270768,0.529991963176737,3.5
25,0.0,0,2,0,711,18990,34,0,3,0.0003699351525438482,0.38098968533751143,0.0
32,0.0,1,1,0,520,39012,18329,0,0,0.29356461016080465,0.9338842975206612,0.0
40,1.0,3,0,1,790,41199,13832,0,5,0.13880860629415542,0.45688824662813105,5.0
32,1.0,0,0,1,582,10952,9714,0,2,0.4336994374497723,2.4580766139833914,1.0
66,1.0,3,0,1,573,38276,7333,0,2,0.2353035553844179,1.038120908740855,2.0
68,0.0,3,1,1,507,25615,21592,0,1,0.5057740507366892,1.066735377480031,0.5
48,0.0,1,2,0,826,42515,7700,0,3,0.07701771407423708,0.18616281744801305,3.0
49,0.0,3,1,1,775,49340,874,0,3,0.005934033105658379,0.08693290604673899,1.5
37,0.0,1,1,0,776,21285,25136,0,2,0.17002854553079805,0.2713584155201104,2.0
61,1.0,3,2,0,563,15457,3542,0,2,0.05196596244131455,0.8371478873239436,0.0
42,1.0,0,0,1,821,1098,11762,0,9,0.08558725723475008,0.37651989783666967,0.0
25,0.0,2,1,0,749,1622,9218,0,8,0.12896095356678186,0.27028917584185563,4.0
38,1.0,1,1,0,759,36659,29947,0,6,0.24713027834855875,0.41700294605500954,0.0
35,1.0,2,0,0,704,18855,23754,1,0,0.19707629509175986,0.14296618325423954,0.0
43,0.0,3,2,0,349,3310,14757,0,2,0.2509480486353201,0.21590000850267835,1.0
44,0.0,3,0,0,792,43199,1894,0,3,0.028240416300117793,0.3718072971804315,1.5
36,0.0,3,0,2,785,13570,674,1,9,0.009614561638754958,0.0855895694844655,4.5
26,1.0,1,0,0,717,33011,16181,1,1,0.12494691242673915,0.14492328363049506,1.0
49,0.0,2,0,2,818,16344,20442,1,9,0.2154352018717,0.411268139998103,4.5
54,1.0,2,0,0,323,37648,26345,0,7,0.7472698907956318,0.9857325202098993,0.0
54,0.0,3,1,0,392,7610,5545,0,6,0.11856904588803832,0.6094170978916307,6.0
33,0.0,2,0,0,757,33143,4099,0,4,0.0322725411772116,0.0789846628665008,2.0
40,0.0,3,0,1,728,19301,8990,0,0,0.09966409099475627,0.18345287850736672,0.0
31,0.0,3,0,1,839,48607,27475,0,8,0.27002457002457003,0.13657002457002457,8.0
29,1.0,2,1,0,333,47447,24078,0,9,0.5303173799088166,0.8711318635332467,9.0
64,0.0,2,0,2,551,36619,20886,0,6,0.3477812005661477,0.887186745483307,3.0
46,1.0,2,1,1,362,34234,675,0,3,0.010405105438401776,0.8875323714391417,1.5
26,1.0,2,0,0,822,1205,8465,1,9,0.14595330873478396,0.6045725714679816,0.0
23,0.0,3,0,2,431,23898,27463,1,7,1.033142728161914,1.3123166052215784,3.5
27,1.0,0,1,0,426,31020,9476,0,5,0.13882418435664162,0.47097086098536456,2.5
25,1.0,0,1,1,721,17950,12349,0,6,0.08888712939703014,0.2896155590265531,0.0
26,1.0,3,1,1,731,35699,26668,0,7,0.19760660961061094,0.18663999110814716,0.0
35,1.0,1,0,0,432,45187,9489,0,8,0.1666491043203372,0.20737618545837724,0.0
41,0.0,1,2,0,755,14322,17854,0,9,0.15113985558160994,0.2649307113409916,4.5
40,0.0,0,1,0,786,18815,16551,0,3,0.26724040495374035,0.6116932814493081,1.5
30,0.0,3,1,1,716,8259,16166,0,5,0.16572524014065015,0.20802279926599485,5.0
39,1.0,2,1,0,818,16805,2347,0,5,0.019671773896134375,0.30465685452777685,0.0
38,1.0,3,0,0,716,8351,1920,0,9,0.017456132375670515,0.49957268842622055,4.5
27,1.0,0,0,2,797,20826,21116,1,3,0.1471375216009811,0.3644015831428731,3.0
58,0.0,2,0,1,389,33078,3196,0,8,0.05728830572883057,0.4396644439664444,0.0
25,0.0,2,0,1,326,32126,22097,1,0,0.7080329392162518,1.8290877631452465,0.0
56,0.0,0,2,1,578,28432,29272,0,4,1.049326068253513,0.9670203613421279,0.0
38,0.0,1,0,0,761,3354,23195,0,5,0.4598715254371704,0.8955152860938181,5.0
29,0.0,1,1,0,812,36467,19518,0,8,0.29904852375626273,0.43960960362817353,0.0
43,1.0,2,0,0,785,29211,20190,0,4,0.259618352021397,0.6178376710214999,2.0
39,1.0,1,1,1,842,45588,29784,0,2,0.26473254759746145,0.2750786624713349,2.0
35,0.0,1,1,1,769,39834,3025,0,9,0.033231168089290226,0.17387865405530106,0.0
19,0.0,2,0,1,475,23992,14196,0,4,0.4345137889871752,0.6570965076061339,2.0
29,1.0,0,2,0,785,21152,22876,0,5,0.37829703494236905,0.18653569479585255,2.5
29,0.0,3,0,1,721,33288,2166,1,9,0.016395303948952018,0.24860912414560482,4.5
27,1.0,3,0,1,726,1548,27108,0,1,0.22639807576668672,0.48426538384445783,0.5
36,1.0,0,1,1,738,43391,19144,0,8,0.20274506481403032,0.5207997966618656,8.0
